video_id,angles_left_leg_up,angles_right_leg_up,angles_core_decline,angles_left_knee,angles_right_knee,knee_left_leftright,knee_left_updown,knee_right_leftright,knee_right_updown,ankle_left_leftright,ankle_left_updown,ankle_right_leftright,ankle_right_updown,hip_left_leftright,hip_left_updown,hip_right_leftright,hip_right_updown,wrist_left_leftright,wrist_left_updown,wrist_right_leftright,wrist_right_updown
kor20230902m00001_20230902_001,0.0,-16.03,75.36,117.61,120.42,722.1402587890625,842.4461669921875,670.3721313476562,848.9171752929688,638.0170288085938,886.4490966796875,569.4242553710938,874.80126953125,722.1402587890625,754.4403076171875,700.1387939453125,745.3809204101562,766.1431884765625,786.79541015625,700.1387939453125,710.4374389648438
kor20230902m00001_20230902_001,-1.62,-13.71,76.03,117.41,114.48,723.7449951171875,845.2198486328125,680.605712890625,851.5639038085938,640.0040283203125,885.821533203125,580.3703002929688,870.5958862304688,726.2825927734375,751.3284912109375,707.2505493164062,742.4468383789062,784.6475219726562,793.198974609375,708.5194091796875,689.1571655273438
kor20230902m00001_20230902_001,-1.62,-9.25,73.58,118.2,105.59,725.6199951171875,842.4107055664062,693.1253051757812,856.1585083007812,640.6339111328125,884.90380859375,591.891845703125,867.4066772460938,728.11962890625,754.925048828125,710.6224365234375,748.676025390625,800.6077270507812,799.9176635742188,716.8714599609375,672.4384765625
kor20230902m00001_20230902_001,-7.61,-5.25,74.31,121.97,99.44,719.12548828125,846.3438110351562,705.527099609375,854.997314453125,640.007568359375,882.1941528320312,604.1572265625,862.4146118164062,731.4876708984375,753.62744140625,715.4168701171875,747.4463500976562,816.7867431640625,798.1312866210938,731.4876708984375,655.9662475585938
kor20230902m00001_20230902_001,-7.74,-1.15,75.65,119.98,92.64,720.721923828125,849.5677490234375,718.3181762695312,854.3751831054688,641.39892578125,882.01806640625,617.3616333007812,856.7789306640625,733.9424438476562,752.2167358398438,720.721923828125,746.2074584960938,834.8989868164062,799.0894775390625,743.557373046875,640.443359375
kor20230902m00001_20230902_001,-2.14,3.8,74.88,113.23,86.23,730.7640380859375,848.2312622070312,730.7640380859375,854.0948486328125,642.8098754882812,882.240234375,631.0826416015625,854.0948486328125,734.2822265625,752.0680541992188,723.7277221679688,747.3771362304688,849.2090454101562,791.9406127929688,756.56396484375,623.0685424804688
kor20230902m00001_20230902_001,3.24,7.95,74.49,98.67,84.04,745.0263061523438,850.6267700195312,743.8704223632812,854.094482421875,646.7747802734375,871.4329833984375,644.4630126953125,857.5621948242188,739.246826171875,750.0634765625,728.84375,746.5957641601562,865.239990234375,787.05224609375,771.612060546875,611.3554077148438
kor20230902m00001_20230902_001,4.8,13.88,74.49,102.8,75.44,745.1805419921875,844.661376953125,759.3857421875,852.94775390625,644.5604248046875,876.623046875,658.765625,851.7639770507812,736.8941650390625,746.4087524414062,733.3428955078125,747.592529296875,876.57861328125,779.55419921875,786.6123657226562,597.254150390625
kor20230902m00001_20230902_001,-6.59,19.23,73.63,125.36,69.35,726.9972534179688,839.4188842773438,774.388671875,850.0819702148438,642.8773803710938,885.6255493164062,678.4210205078125,847.71240234375,737.6603393554688,747.0055541992188,738.8450927734375,748.1903076171875,888.1282348632812,774.255615234375,802.8236083984375,585.8745727539062
kor20230902m00001_20230902_001,6.38,-6.59,0.0,176.86,173.99,899.9344482421875,655.3751831054688,857.3907470703125,654.8079223632812,903.3379516601562,714.9363403320312,856.8235473632812,714.9363403320312,892.5602416992188,589.5742797851562,864.7650146484375,590.708740234375,904.4724731445312,561.779052734375,856.8235473632812,540.2235717773438
