30,"[[835.8687032063801, 633.2597105503082], [841.4452387491863, 629.0773087739944], [842.8393726348877, 627.6831748485565], [842.8393726348877, 578.8884874582291], [838.6569709777832, 605.3770320415497], [810.7742932637532, 546.8234071731567], [788.4681510925293, 587.2532910108566], [777.3150800069172, 609.5594338178635], [771.7385444641113, 690.4192014932632], [781.4974816640217, 663.9306569099426], [761.9796072642009, 774.0672370195389], [664.3902352650961, 498.0287197828293], [619.7779509226481, 511.97005903720856], [703.425984064738, 609.5594338178635], [636.507557551066, 640.2303801774979], [603.0483442942301, 668.1130586862564], [513.8237756093343, 695.995737195015]]"
31,"[[835.6182098388672, 634.759467124939], [841.1982307434082, 629.179446220398], [842.5932359695435, 627.7844409942627], [842.5932359695435, 578.9592580795288], [838.4082202911377, 604.0693521499634], [810.5081157684326, 546.874137878418], [788.1880321502686, 587.3292894363403], [778.4229955673218, 608.2543678283691], [772.8429746627808, 691.9546813964844], [782.6080112457275, 665.4495820999146], [763.077938079834, 774.2599897384644], [664.032567024231, 502.23397064208984], [619.3923997879028, 513.3940124511719], [703.0927133560181, 609.6493730545044], [636.1324625015259, 640.33948802948], [602.6523370742798, 668.2395925521851], [514.7670078277588, 694.7446918487549]]"
32,"[[835.6717478434243, 633.1614530086517], [842.6684446334839, 628.9634350538254], [844.0677839914956, 627.5640957355499], [844.0677839914956, 579.9865589141846], [838.4704265594482, 605.1746666431427], [810.4836393992105, 547.8017545938492], [788.0942096710205, 586.9832555055618], [779.6981735229492, 610.7720239162445], [772.7014767328897, 691.9337043762207], [782.4968522389731, 666.7455966472626], [762.9061012268066, 774.4947241544724], [664.9523461659749, 497.4255391359329], [620.1734867095947, 511.41893231868744], [704.1338481903076, 609.372684597969], [636.9655590057373, 640.158149600029], [600.5827356974285, 669.5442752838135], [513.8236955006918, 694.7323830127716]]"
33,"[[835.8633193969727, 633.2430734634399], [842.8544840812683, 629.0483746528625], [844.2527170181274, 626.2519087791443], [844.2527170181274, 580.110221862793], [838.6597852706909, 603.8801817893982], [810.6951265335083, 547.950864315033], [788.3233995437622, 587.1013865470886], [779.9340019226074, 610.8713464736938], [772.9428372383118, 691.9688568115234], [781.3322348594666, 666.8006639480591], [763.1552066802979, 774.4646000862122], [663.8806681632996, 497.61447858810425], [619.1372141838074, 511.59680795669556], [703.0311903953552, 609.4731135368347], [635.916009426117, 641.6324710845947], [602.3584189414978, 669.5971298217773], [514.2697439193726, 694.7653226852417]]"
34,"[[835.7525533040364, 633.1544859409332], [842.7480945587158, 628.9571610689163], [844.1472028096516, 627.558052778244], [844.1472028096516, 579.9883708953857], [838.5507698059082, 603.7732118368149], [810.5686047871907, 547.8088802099228], [788.1828727722168, 586.9839123487473], [779.7882232666016, 610.7687532901764], [772.7926820119221, 691.9170341491699], [782.5864397684734, 668.1321932077408], [762.9989242553711, 774.4644232988358], [663.6622384389242, 497.4409817457199], [618.8907744089762, 511.43206465244293], [704.2363777160645, 610.7687532901764], [637.0791816711426, 641.549135684967], [600.7023671468099, 669.5313014984131], [513.9576555887858, 694.7152507305145]]"
35,"[[836.1843541463215, 633.0168297290802], [841.7603613535564, 628.8348242044449], [843.154363155365, 626.0468205213547], [844.5483649571736, 578.6507579088211], [838.972357749939, 605.1367928981781], [809.6983199119568, 546.5887155532837], [788.7882928848267, 588.4087707996368], [777.6362784703572, 609.3187984228134], [772.0602712631226, 691.5649070739746], [779.030280272166, 663.6848702430725], [762.3022586504619, 773.8110157251358], [661.9341289202372, 500.5866547822952], [618.7200730641683, 513.1326713562012], [703.7541829744976, 610.7128002643585], [636.842096487681, 641.3808407783508], [601.9920514424642, 667.8668757677078], [514.1699379285177, 695.7469125986099]]"
36,"[[836.3296203613281, 631.7697925567627], [841.8843460083008, 627.6037483215332], [843.273027420044, 624.8263854980469], [844.6617088317871, 578.9998989105225], [839.1069831848145, 602.6074829101562], [811.3333549499512, 547.0602264404297], [789.1144523620605, 587.3319873809814], [779.3936824798584, 612.3282527923584], [772.4502754211426, 691.4830932617188], [779.3936824798584, 666.4868278503418], [762.7295055389404, 773.4152965545654], [664.1331253051758, 497.0676956176758], [619.6953201293945, 510.9545097351074], [704.4048862457275, 609.5508899688721], [636.3594970703125, 641.4905624389648], [601.6424617767334, 667.875509262085], [514.1555328369141, 697.0378189086914]]"
37,"[[836.1978912353516, 633.1515293121338], [841.756175994873, 627.5932445526123], [843.1457471847534, 624.8141021728516], [844.5353183746338, 578.9582529067993], [838.9770336151123, 602.5809631347656], [811.1856098175049, 548.3876867294312], [788.952470779419, 587.2956800460815], [777.835901260376, 612.3079614639282], [772.2776165008545, 690.123948097229], [779.2254724502563, 665.1116666793823], [762.5506181716919, 773.4982194900513], [662.5014925003052, 499.75269508361816], [619.4247856140137, 512.2588357925415], [704.1886281967163, 609.5288190841675], [636.0996398925781, 641.488956451416], [601.3603601455688, 666.5012378692627], [513.8173751831055, 695.6822328567505]]"
38,"[[836.0081837972004, 633.0648424625397], [841.564619700114, 627.5084064006805], [842.9537286758423, 626.1192973852158], [842.9537286758423, 578.8895908594131], [838.7864017486572, 602.5044441223145], [811.0042222340901, 548.3291925191879], [788.7784786224365, 587.2242449522018], [779.0547157923381, 610.8390982151031], [772.1091709136963, 691.4074211120605], [780.4438247680664, 665.0143498182297], [763.7745170593262, 773.3648530244827], [663.7586708068848, 501.0994859933853], [619.3071835835775, 512.2123581171036], [704.0428311030071, 609.4499891996384], [635.9764912923177, 641.3994965553284], [601.2487668991089, 666.4034588336945], [515.124010403951, 695.5747481584549]]"
39,"[[836.831000328064, 634.8951578140259], [842.4139738082886, 629.3121843338013], [843.8097171783447, 627.9164409637451], [843.8097171783447, 580.4611663818359], [838.2267436981201, 602.7930603027344], [810.3118762969971, 548.3590688705444], [787.9799823760986, 587.4398832321167], [779.6055221557617, 609.7717771530151], [772.626805305481, 692.1206359863281], [782.397008895874, 668.3929986953735], [762.8566017150879, 774.4694948196411], [665.1545658111572, 499.5080509185791], [619.0950345993042, 512.0697412490845], [704.2353801727295, 609.7717771530151], [635.843955039978, 641.8738746643066], [602.3461141586304, 669.7887420654297], [514.4142818450928, 694.9121227264404]]"
