31,"[[839.841064453125, 815.3158569335938], [847.424072265625, 812.7882080078125], [849.9517822265625, 811.5243530273438], [844.8964233398438, 783.719970703125], [844.8964233398438, 791.302978515625], [818.3558959960938, 716.7366943359375], [804.4536743164062, 783.719970703125], [801.926025390625, 644.6980590820312], [803.1898193359375, 860.81396484375], [782.9684448242188, 580.242431640625], [794.343017578125, 921.4780883789062], [690.7084350585938, 723.0558471679688], [655.321044921875, 736.9580688476562], [737.4703979492188, 788.7753295898438], [664.1679077148438, 853.23095703125], [664.1679077148438, 854.4948120117188], [558.0057373046875, 878.5076904296875]]"
32,"[[839.3596801757812, 814.738525390625], [846.878173828125, 813.4854125976562], [848.1312255859375, 812.2323608398438], [845.6250610351562, 784.66455078125], [844.3720092773438, 790.9299926757812], [818.0573120117188, 716.9982299804688], [804.2734375, 783.4114990234375], [801.7672729492188, 644.3196411132812], [803.0203857421875, 858.5963134765625], [782.9710693359375, 579.1594848632812], [792.9957275390625, 919.9971923828125], [691.4962158203125, 723.263671875], [655.1569213867188, 737.0475463867188], [737.8602294921875, 788.423828125], [663.928466796875, 852.3308715820312], [663.928466796875, 857.3432006835938], [557.4166870117188, 878.6455688476562]]"
33,"[[837.72119140625, 814.7764282226562], [847.5867309570312, 813.543212890625], [847.5867309570312, 811.0768432617188], [846.3535766601562, 781.480224609375], [845.120361328125, 790.1126098632812], [817.9901733398438, 717.3543090820312], [805.6582641601562, 783.9466552734375], [801.9586791992188, 644.5960083007812], [803.1918334960938, 859.1712646484375], [783.4608154296875, 579.2368774414062], [794.5595092773438, 922.0640258789062], [692.2046508789062, 723.520263671875], [655.2089233398438, 737.0853881835938], [736.5995483398438, 787.6461791992188], [663.8412475585938, 853.0053100585938], [663.8412475585938, 857.9381103515625], [557.7868041992188, 878.90234375]]"
34,"[[838.84375, 815.909423828125], [847.4807739257812, 813.4417114257812], [847.4807739257812, 812.2078247070312], [846.2469482421875, 782.5951538085938], [845.0130615234375, 791.232177734375], [817.8681030273438, 715.966552734375], [804.2955932617188, 783.8290405273438], [801.827880859375, 644.4025268554688], [803.0617065429688, 859.0946044921875], [784.5537719726562, 579.0078125], [793.1908569335938, 920.7877807617188], [693.2479858398438, 722.1358642578125], [656.2320556640625, 736.9422607421875], [736.4331665039062, 787.5305786132812], [664.869140625, 854.1591796875], [663.63525390625, 856.6268920898438], [557.5230712890625, 877.6026000976562]]"
35,"[[837.8224487304688, 814.9054565429688], [846.4619750976562, 812.43701171875], [847.6962280273438, 811.2027587890625], [845.227783203125, 784.0498657226562], [843.9935302734375, 790.220947265625], [818.0748291015625, 716.16748046875], [804.4983520507812, 782.8156127929688], [802.0299072265625, 643.3482055664062], [803.26416015625, 856.8690795898438], [783.5165405273438, 580.4027709960938], [794.6245727539062, 919.8145751953125], [692.1838989257812, 718.6359252929688], [656.391357421875, 734.6808471679688], [737.8502197265625, 786.518310546875], [665.0309448242188, 853.1664428710938], [666.2651977539062, 856.8690795898438], [557.6533813476562, 877.8509521484375]]"
36,"[[839.2302856445312, 815.40234375], [846.5989379882812, 812.9461059570312], [847.8270874023438, 811.718017578125], [845.370849609375, 782.2432250976562], [845.370849609375, 789.6119384765625], [818.352294921875, 715.925048828125], [804.8430786132812, 783.4713745117188], [802.3868408203125, 644.6943359375], [803.6149291992188, 857.1582641601562], [783.965087890625, 579.604248046875], [793.7900390625, 919.7921752929688], [693.0845947265625, 720.8374633789062], [656.2410888671875, 735.5748901367188], [737.2966918945312, 787.1557006835938], [664.8379516601562, 854.7020263671875], [664.8379516601562, 857.1582641601562], [557.9918823242188, 878.0362548828125]]"
37,"[[838.41162109375, 815.2101440429688], [845.7875366210938, 812.75146484375], [848.2461547851562, 811.5221557617188], [845.7875366210938, 783.247802734375], [844.5582275390625, 790.6237182617188], [818.7424926757812, 715.6351928710938], [803.9906616210938, 782.0184936523438], [801.531982421875, 643.1053466796875], [802.7613525390625, 858.236328125], [784.321533203125, 580.4100341796875], [794.1560668945312, 919.7022705078125], [690.8932495117188, 719.3231811523438], [656.4722900390625, 735.3043212890625], [737.6073608398438, 786.935791015625], [665.0775146484375, 853.3190307617188], [665.0775146484375, 854.54833984375], [556.8973999023438, 877.9053955078125]]"
38,"[[839.3896484375, 815.56005859375], [846.8110961914062, 811.8493041992188], [848.0480346679688, 811.8493041992188], [844.3372802734375, 783.4003295898438], [844.3372802734375, 790.8218383789062], [818.3621215820312, 715.3701171875], [803.5191650390625, 783.4003295898438], [802.2822265625, 643.629150390625], [803.5191650390625, 857.6151123046875], [784.9654541015625, 579.3096313476562], [793.6238403320312, 920.6976928710938], [692.1969604492188, 721.5546875], [656.3264770507812, 736.3976440429688], [736.725830078125, 787.111083984375], [664.98486328125, 852.66748046875], [663.7479248046875, 856.3782348632812], [557.3734130859375, 878.6426391601562]]"
39,"[[838.7723388671875, 815.3804321289062], [846.1941528320312, 812.906494140625], [847.4310913085938, 811.6694946289062], [844.9571533203125, 783.2192993164062], [843.72021484375, 790.64111328125], [817.7439575195312, 715.186279296875], [804.1373291015625, 781.9823608398438], [801.6633911132812, 643.4423217773438], [802.900390625, 857.4371948242188], [784.3458862304688, 579.1201782226562], [794.2416381835938, 919.2854614257812], [692.8104858398438, 720.1341552734375], [655.7015380859375, 734.9777221679688], [738.5781860351562, 786.9302368164062], [664.3602905273438, 853.726318359375], [665.5972900390625, 857.4371948242188], [557.9813232421875, 878.4656372070312]]"
40,"[[838.8077392578125, 814.9129638671875], [846.3063354492188, 812.4134521484375], [847.5560913085938, 811.1636352539062], [845.0565795898438, 783.6687622070312], [843.8068237304688, 791.1673583984375], [818.8114624023438, 716.1813354492188], [803.8142700195312, 782.4190063476562], [802.564453125, 643.6948852539062], [802.564453125, 857.405029296875], [785.0677490234375, 579.9567260742188], [793.8161010742188, 919.8934326171875], [691.335205078125, 718.680908203125], [656.3417358398438, 734.9278564453125], [737.5765991210938, 787.4180908203125], [663.84033203125, 852.406005859375], [663.84033203125, 857.405029296875], [556.3603515625, 878.6510620117188]]"
